*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:12:00 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-21 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Feb-17 00:00:00.0000 UT      
Step-size       : 360 minutes
*******************************************************************************
Target pole/equ : IAU_MERCURY                     {East-longitude -}
Target radii    : 2439.7 x 2439.7 x 2439.7 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2016-Nov-28 00:00, 2457720.500000000, , ,309.2246589,-25.6119509, 305.049982, -6.819061, 0.43032327708958, -7.4357394, 305.0499824, -6.8190614,
 2016-Nov-28 06:00, 2457720.750000000, , ,310.1007048,-25.4256324, 305.867726, -6.841089, 0.42924273410986, -7.5310238, 305.8677260, -6.8410893,
 2016-Nov-28 12:00, 2457721.000000000, , ,310.9784382,-25.2331504, 306.689697, -6.861838, 0.42814850736363, -7.6252672, 306.6896972, -6.8618381,
 2016-Nov-28 18:00, 2457721.250000000, , ,311.8578640,-25.0344673, 307.515977, -6.881284, 0.42704074953730, -7.7184366, 307.5159770, -6.8812842,
 2016-Nov-29 00:00, 2457721.500000000, , ,312.7389889,-24.8295455, 308.346647, -6.899403, 0.42591961815410, -7.8104978, 308.3466468, -6.8994033,
 2016-Nov-29 06:00, 2457721.750000000, , ,313.6218212,-24.6183479, 309.181789, -6.916171, 0.42478527570986, -7.9014162, 309.1817890, -6.9161710,
 2016-Nov-29 12:00, 2457722.000000000, , ,314.5063710,-24.4008372, 310.021487, -6.931562, 0.42363788981236, -7.9911557, 310.0214868, -6.9315619,
 2016-Nov-29 18:00, 2457722.250000000, , ,315.3926505,-24.1769767, 310.865824, -6.945550, 0.42247763332393, -8.0796794, 310.8658241, -6.9455504,
 2016-Nov-30 00:00, 2457722.500000000, , ,316.2806734,-23.9467299, 311.714886, -6.958110, 0.42130468450760, -8.1669495, 311.7148857, -6.9581104,
 2016-Nov-30 06:00, 2457722.750000000, , ,317.1704558,-23.7100606, 312.568757, -6.969215, 0.42011922717670, -8.2529270, 312.5687569, -6.9692149,
 2016-Nov-30 12:00, 2457723.000000000, , ,318.0620158,-23.4669329, 313.427524, -6.978837, 0.41892145084782, -8.3375719, 313.4275241, -6.9788369,
 2016-Nov-30 18:00, 2457723.250000000, , ,318.9553738,-23.2173113, 314.291274, -6.986949, 0.41771155089728, -8.4208430, 314.2912743, -6.9869486,
 2016-Dec-01 00:00, 2457723.500000000, , ,319.8505522,-22.9611607, 315.160095, -6.993522, 0.41648972872105, -8.5026980, 315.1600951, -6.9935216,
 2016-Dec-01 06:00, 2457723.750000000, , ,320.7475760,-22.6984466, 316.034075, -6.998527, 0.41525619189800, -8.5830937, 316.0340752, -6.9985271,
 2016-Dec-01 12:00, 2457724.000000000, , ,321.6464726,-22.4291347, 316.913304, -7.001936, 0.41401115435658, -8.6619853, 316.9133037, -7.0019358,
 2016-Dec-01 18:00, 2457724.250000000, , ,322.5472719,-22.1531915, 317.797871, -7.003718, 0.41275483654481, -8.7393273, 317.7978707, -7.0037179,
 2016-Dec-02 00:00, 2457724.500000000, , ,323.4500063,-21.8705839, 318.687867, -7.003843, 0.41148746560351, -8.8150726, 318.6878667, -7.0038429,
 2016-Dec-02 06:00, 2457724.750000000, , ,324.3547112,-21.5812797, 319.583383, -7.002280, 0.41020927554279, -8.8891731, 319.5833832, -7.0022799,
 2016-Dec-02 12:00, 2457725.000000000, , ,325.2614245,-21.2852472, 320.484512, -6.998998, 0.40892050742160, -8.9615792, 320.4845122, -6.9989977,
 2016-Dec-02 18:00, 2457725.250000000, , ,326.1701871,-20.9824553, 321.391346, -6.993964, 0.40762140953034, -9.0322404, 321.3913464, -6.9939642,
 2016-Dec-03 00:00, 2457725.500000000, , ,327.0810428,-20.6728742, 322.303979, -6.987147, 0.40631223757634, -9.1011045, 322.3039790, -6.9871471,
 2016-Dec-03 06:00, 2457725.750000000, , ,327.9940384,-20.3564745, 323.222504, -6.978513, 0.40499325487210, -9.1681182, 323.2225040, -6.9785135,
 2016-Dec-03 12:00, 2457726.000000000, , ,328.9092240,-20.0332279, 324.147016, -6.968030, 0.40366473252619, -9.2332270, 324.1470159, -6.9680300,
 2016-Dec-03 18:00, 2457726.250000000, , ,329.8266528,-19.7031074, 325.077610, -6.955663, 0.40232694963654, -9.2963748, 325.0776097, -6.9556629,
 2016-Dec-04 00:00, 2457726.500000000, , ,330.7463813,-19.3660867, 326.014381, -6.941378, 0.40098019348600, -9.3575041, 326.0143809, -6.9413780,
 2016-Dec-04 06:00, 2457726.750000000, , ,331.6684694,-19.0221411, 326.957426, -6.925141, 0.39962475973988, -9.4165564, 326.9574255, -6.9251405,
 2016-Dec-04 12:00, 2457727.000000000, , ,332.5929805,-18.6712469, 327.906840, -6.906915, 0.39826095264534, -9.4734715, 327.9068401, -6.9069154,
 2016-Dec-04 18:00, 2457727.250000000, , ,333.5199817,-18.3133820, 328.862721, -6.886667, 0.39688908523219, -9.5281877, 328.8627213, -6.8866673,
 2016-Dec-05 00:00, 2457727.500000000, , ,334.4495435,-17.9485257, 329.825166, -6.864360, 0.39550947951490, -9.5806424, 329.8251664, -6.8643603,
 2016-Dec-05 06:00, 2457727.750000000, , ,335.3817404,-17.5766590, 330.794273, -6.839958, 0.39412246669554, -9.6307710, 330.7942728, -6.8399583,
 2016-Dec-05 12:00, 2457728.000000000, , ,336.3166507,-17.1977646, 331.770138, -6.813425, 0.39272838736710, -9.6785078, 331.7701381, -6.8134248,
 2016-Dec-05 18:00, 2457728.250000000, , ,337.2543566,-16.8118272, 332.752860, -6.784723, 0.39132759171697, -9.7237858, 332.7528602, -6.7847231,
 2016-Dec-06 00:00, 2457728.500000000, , ,338.1949445,-16.4188332, 333.742537, -6.753816, 0.38992043972997, -9.7665364, 333.7425371, -6.7538163,
 2016-Dec-06 06:00, 2457728.750000000, , ,339.1385047,-16.0187715, 334.739267, -6.720667, 0.38850730139065, -9.8066895, 334.7392667, -6.7206672,
 2016-Dec-06 12:00, 2457729.000000000, , ,340.0851319,-15.6116332, 335.743147, -6.685238, 0.38708855688409, -9.8441740, 335.7431469, -6.6852385,
 2016-Dec-06 18:00, 2457729.250000000, , ,341.0349252,-15.1974119, 336.754276, -6.647493, 0.38566459679483, -9.8789170, 336.7542756, -6.6474928,
 2016-Dec-07 00:00, 2457729.500000000, , ,341.9879880,-14.7761038, 337.772750, -6.607393, 0.38423582230320, -9.9108446, 337.7727504, -6.6073926,
 2016-Dec-07 06:00, 2457729.750000000, , ,342.9444283,-14.3477080, 338.798669, -6.564900, 0.38280264537844, -9.9398813, 338.7986687, -6.5649004,
 2016-Dec-07 12:00, 2457730.000000000, , ,343.9043587,-13.9122266, 339.832127, -6.519979, 0.38136548896785, -9.9659505, 339.8321274, -6.5199788,
 2016-Dec-07 18:00, 2457730.250000000, , ,344.8678966,-13.4696649, 340.873223, -6.472591, 0.37992478718122, -9.9889743, 340.8732229, -6.4725906,
 2016-Dec-08 00:00, 2457730.500000000, , ,345.8351643,-13.0200319, 341.922051, -6.422698, 0.37848098546974,-10.0088735, 341.9220512, -6.4226984,
 2016-Dec-08 06:00, 2457730.750000000, , ,346.8062889,-12.5633399, 342.978707, -6.370265, 0.37703454079834,-10.0255678, 342.9787074, -6.3702655,
 2016-Dec-08 12:00, 2457731.000000000, , ,347.7814026,-12.0996054, 344.043286, -6.315255, 0.37558592181087,-10.0389757, 344.0432859, -6.3152553,
 2016-Dec-08 18:00, 2457731.250000000, , ,348.7606427,-11.6288491, 345.115880, -6.257632, 0.37413560898663,-10.0490148, 345.1158800, -6.2576316,
 2016-Dec-09 00:00, 2457731.500000000, , ,349.7441518,-11.1510961, 346.196582, -6.197359, 0.37268409478762,-10.0556016, 346.1965821, -6.1973587,
 2016-Dec-09 06:00, 2457731.750000000, , ,350.7320778,-10.6663760, 347.285483, -6.134402, 0.37123188379507,-10.0586518, 347.2854834, -6.1344016,
 2016-Dec-09 12:00, 2457732.000000000, , ,351.7245741,-10.1747238, 348.382673, -6.068726, 0.36977949283420,-10.0580801, 348.3826734, -6.0687259,
 2016-Dec-09 18:00, 2457732.250000000, , ,352.7217996, -9.6761797, 349.488240, -6.000298, 0.36832745108586,-10.0538006, 349.4882405, -6.0002979,
 2016-Dec-10 00:00, 2457732.500000000, , ,353.7239188, -9.1707894, 350.602271, -5.929085, 0.36687630018380,-10.0457267, 350.6022711, -5.9290850,
 2016-Dec-10 06:00, 2457732.750000000, , ,354.7311020, -8.6586049, 351.724850, -5.855055, 0.36542659429601,-10.0337715, 351.7248499, -5.8550554,
 2016-Dec-10 12:00, 2457733.000000000, , ,355.7435251, -8.1396842, 352.856060, -5.778178, 0.36397890018882,-10.0178475, 352.8560597, -5.7781785,
